REGION,ISO,COUNTRY,INDICATOR,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Africa,BWA,Botswana,Employment,158.4268382,159.5199817,160.6132656,161.706088,162.8383198,164.0095861,165.2212482,166.4731853,167.766978,169.1144914,170.5169047,171.2442834,172.006646,172.8022458,173.615171,178.4884509,179.4415741,178.6426414,181.6491476,187.7673719,195.0278495,201.2657727,214.2140586,223.0847148,230.5683719,241.4689462,247.5775221,254.8635266,261.9687322,273.0353972,283.6302991,298.0194605,306.4486484,307.8698446,317.8248961,330.1963673,342.3525934,360.2892065,380.6457413,400.1740036,421.6524325,455.321069,469.3097413,473.8781965,477.4030509,483.9135883,507.187205,503.7356325,546.6212373,583.2109117,609.1425054,614.7590253,613.702152,609.8165418,624.5023122,609.5408975,613.7842964,644.9233786,679.5252394,713.7913135,726.1951676,818.7381259,838.9462556,853.2423647,859.5204074,891.7868707,928.3875601,969.049017,1009.324058,1138.153933,1179.058901,1186.015989,1229.654109
Africa,BWA,Botswana,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.216841,2539.099347,2479.093253,2413.300906,2334.23886,2271.834927,2458.032787,2622.493742,2766.361236,2802.658853,2839.869944,2869.186563,2903.59318,2934.050869,2965.278988,2857.042723,2830.596635,2960.796306
Africa,BWA,Botswana,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541.661103,1558.459306,1598.825197,1639.898876,1666.159422,1649.795545,2012.485157,2200.131305,2360.376603,2408.942479,2532.55873,2663.717112,2813.724117,2961.40813,3374.943944,3368.621653,3357.132867,3640.755345
Africa,BWA,Botswana,Population,430.413,436.32,442.308,448.377,454.64,461.1,467.765,474.639,481.731,489.08,496.695,504.585,512.764,521.237,529.966,538.1,545.965,553.541,561.941,571.874,583.999,599.647,619.351,643.076,671.769,704.591,741.273,781.472,822.247,862.602,900.476,934.438,970.651,1007.017,1043.396,1079.692,1115.756,1152.012,1188.941,1226.517,1264.612,1302.530109,1343.391771,1387.032002,1430.314097,1472.971467,1514.706336,1555.161574,1593.904603,1630.444493,1664.687689,1698.062707,1730.052465,1760.822952,1792.273495,1824.295445,1856.795244,1889.674305,1922.821968,1956.152722,1989.587095,2023.111001,2056.802909,2090.746316,2124.906014,2159.171341,2193.521173,2227.944442,2262.353627,2296.668248,2330.808832,2364.768335,2398.548771
Africa,BWA,Botswana,Output per Employed Person,2883.510051,2958.253963,3014.912258,3087.763405,3161.677205,3231.015052,3298.562895,3367.057228,3430.949202,3511.662364,3571.189807,3681.401869,3771.319628,3878.206732,3999.504043,4010.597703,4378.804958,4840.784026,5248.549644,5578.714696,5902.746514,6779.778761,8417.233622,9855.899622,11531.17269,10872.51799,12597.0518,12677.86709,14695.14109,15514.99108,17061.47499,17739.91577,18533.96967,21356.71231,22997.58822,23768.46269,24668.51711,25502.09307,27939.08798,30015.21743,30176.41152,29687.9531,28743.13667,29612.36378,29162.68938,30792.89141,31092.72565,33818.68581,31390.11649,32264.85745,31505.13199,31295.34017,33252.13328,35011.71857,35113.52214,37614.43607,40478.70965,41714.06941,42061.1677,36977.97746,39459.0744,37115.70517,37835.71816,41421.94906,42825.44188,38915.78163,40012.10941,39867.67248,39800.63415,36351.91731,32110.50545,35551.12232,35103.11414
Africa,BWA,Botswana,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.87196964,15.94215276,16.82634139,17.42889484,15.84155679,17.36881229,15.09976,14.42738168,14.97344183,15.28029066,13.70336755,13.94545407,13.73046085,13.56507979,12.25918959,11.2390708,12.55958616,11.85597066
Africa,BWA,Botswana,Per Capita Income,1061.365201,1081.547071,1094.791194,1113.594455,1132.417305,1149.24624,1165.09931,1180.94961,1194.857668,1214.265549,1226.000326,1249.381224,1265.088891,1285.716158,1310.224766,1330.320333,1439.175871,1562.251839,1696.609731,1831.698236,1971.236181,2275.567811,2911.256745,3419.036873,3957.79459,3726.09849,4207.285132,4134.666265,4681.886928,4910.887933,5373.992482,5657.775184,5851.443984,6529.2718,7005.208077,7268.980446,7569.155629,7975.723236,8944.846595,9793.023437,10061.55036,10377.9179,10041.32549,10117.03661,9733.775898,10116.35249,10411.14852,10954.28113,10765.07608,11541.15764,11528.35764,11330.02494,11795.54156,12125.42414,12235.00533,12567.88597,13380.68718,14236.51605,14864.4157,13493.09735,14402.48041,15020.4526,15432.75437,16904.47162,17322.80911,16073.10289,16934.75545,17340.52614,17756.61289,18014.82548,16243.36442,17830.16072,17996.1688
Africa,BWA,Botswana,GDP growth,0,3.3,2.61374637,3.113207547,3.110704483,2.928127773,2.844827586,2.849958089,2.689486553,3.174603175,2.538461538,3.52588147,2.898550725,3.309859155,3.612815269,3.092105263,9.763880026,10.05813953,10.24828315,9.870627695,9.899694723,18.53174603,32.13927017,21.94071447,20.92250156,-1.254295533,18.79241343,3.603339681,19.1432207,10.03915984,14.23487544,9.251392429,7.431089605,15.76449771,11.16514973,7.375,7.607683353,8.795369719,15.7460349,12.94243986,5.933138098,6.237,-0.208,4.027,-0.786,7.03,5.83,8.027,0.721,9.667,1.987,0.25,6.07,4.625,2.706,4.556,8.364,8.28,6.242,-7.652,8.564,6.048,4.456,11.344,4.149,-5.718,7.037,4.003,3.981,2.993,-8.493,11.3682041,2.372840198
Africa,BWA,Botswana,Employment growth,0,0.689998897,0.685358616,0.680406026,0.700178847,0.719281743,0.738775187,0.757733683,0.777177852,0.803205369,0.8292686,0.426572752,0.445190098,0.462540166,0.470436683,2.806943582,0.533997144,-0.445232746,1.682972289,3.368154728,3.866740765,3.198478207,6.433426666,4.141024269,3.354625671,4.727697137,2.52975633,2.942918381,2.787847184,4.224422077,3.880413311,5.073210267,2.828401822,0.463763271,3.233525996,3.892543133,3.681514194,5.239222208,5.650054017,5.130298386,5.367272404,7.984926424,3.072265554,0.973441368,0.743831325,1.363740198,4.80945717,-0.680532257,8.513514241,6.69378939,4.446349195,0.92203711,-0.171916682,-0.633142666,2.408227617,-2.395734085,0.696163127,5.073294051,5.365266941,5.042649205,1.737742362,12.74353817,2.468204306,1.704055418,0.735786564,3.754007819,4.104196939,4.379793377,4.156140741,12.76397549,3.593974964,0.590054305,3.679387225
Africa,BWA,Botswana,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.089617131,2.590115132,2.568991251,1.601351553,-0.982131522,21.98391268,9.324100964,7.283442454,2.057547759,5.131556792,5.178888089,5.631491577,5.248702658,13.9641615,-0.187330259,-0.341053023,8.448354277
Africa,BWA,Botswana,Population growth,0,1.372402785,1.372387239,1.372120785,1.396815626,1.420904452,1.445456517,1.46954133,1.494188215,1.525540187,1.557004989,1.588499985,1.620936017,1.652417096,1.674670064,1.534815441,1.461624233,1.387634738,1.517502769,1.767623291,2.120222287,2.679456643,3.285933224,3.8306227,4.461836548,4.885905721,5.206140868,5.422968326,5.217717333,4.907892641,4.390669161,3.771560819,3.8753775,3.746557723,3.612550732,3.4786409,3.340211838,3.249455974,3.205608969,3.160459602,3.105949612,2.998398658,3.137099222,3.248511099,3.12048281,2.982377786,2.83337932,2.670830472,2.491254218,2.292476647,2.100236808,2.004881672,1.883897326,1.778586946,1.786127475,1.786666487,1.781498685,1.770742414,1.754146867,1.733429042,1.709190286,1.684968016,1.665351431,1.650299481,1.633851855,1.612557315,1.590880289,1.569315565,1.544436412,1.516766473,1.48652656,1.456983655,1.42848817
Africa,BWA,Botswana,Output per Employed Person growth,0,2.592115535,1.915261345,2.416360459,2.393765,2.193071666,2.09060751,2.07649014,1.897561275,2.35250238,1.695135711,3.086144069,2.442486916,2.834209631,3.127664903,0.277375896,9.180857365,10.55034588,8.423544932,6.290595962,5.808359744,14.85803676,24.15203974,17.09191005,16.99766776,-5.711949019,15.86140228,0.641541264,15.91177747,5.579054938,9.967675141,3.976448565,4.476086083,15.23010281,7.683185915,3.351979615,3.786759086,3.379108508,9.556058423,7.430913444,0.537041228,-1.618676311,-3.182490979,3.024120591,-1.518535979,5.590026366,0.973712542,8.767195852,-7.181146326,2.786676363,-2.354653096,-0.66589729,6.252666058,5.291646337,0.29076998,7.122367061,7.614825268,3.051875339,0.83208925,-12.08523328,6.709661016,-5.938733407,1.939914637,9.478426934,3.388282905,-9.12929343,2.817180428,-0.360983065,-0.168152103,-8.664979617,-11.6676428,10.71492592,-1.26018012
Africa,BWA,Botswana,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195974301,5.546231097,3.581012842,-9.107508327,9.640817025,-13.06394616,-4.452907383,3.784887447,2.049287179,-10.3199811,1.766620607,-1.541672425,-1.204482931,-9.6268523,-8.321257975,11.74932856,-5.602218788
Africa,BWA,Botswana,Per Capita Income growth,0,1.901500963,1.224553515,1.717520309,1.690278779,1.486107158,1.37943198,1.360424755,1.177701264,1.624283884,0.966409505,1.907087402,1.257235721,1.630499408,1.906222272,1.533749597,8.182656108,8.551836542,8.600271029,7.962261613,7.61795486,15.43861831,27.93539841,17.44195623,15.75758722,-5.854171932,12.91395393,-1.726026761,13.23494153,4.89121178,9.430159192,5.280668005,3.423055772,11.58394095,7.289270403,3.765375218,4.129536256,5.371373333,12.15091511,9.482296122,2.742022644,3.144322032,-3.24335205,0.753995281,-3.788270481,3.930402756,2.914054463,5.216836665,-1.72722466,7.209252913,-0.110907488,-1.72038989,4.108699004,2.796671814,0.903730742,2.720723262,6.467286688,6.396000886,4.410486718,-9.225511349,6.739616838,4.29073448,2.744935742,9.536322636,2.474714968,-7.214223821,5.36083524,2.396082342,2.399504763,1.454177057,-9.833351183,9.768889326,0.93105206
Africa,BFA,Burkina Faso,Real GDP,3031.510196,3146.707583,3261.904971,3380.133868,3504.425786,3634.780725,3771.198684,3907.616642,4056.160642,4201.673131,4325.965049,4498.761131,4774.628558,4713.998355,4823.132722,5008.054844,5032.306925,5474.907414,5644.671985,5756.837862,5768.963903,5996.327167,6238.847983,5908.413372,5796.247494,5547.663658,5493.096475,5881.12978,6566.251084,6632.944309,6742.078676,7039.166675,7193.773695,7111.922919,7227.120307,8172.951488,9455.280301,9294.610261,10067.64536,9952.447973,9855.439647,10749.32802,10774.37396,11147.27504,11293.86171,11939.41884,13254.54583,14091.83549,15121.66682,16230.53865,16536.97122,17630.56113,18398.01946,19833.43293,20721.57406,22516.4768,23924.4321,24907.9655,26352.6275,27133.19233,29424.86175,31373.67035,33398.21329,35332.97179,36861.82948,38307.18181,40589.52371,43107.29186,46008.84368,48630.88768,49569.46381,52097.50646,54806.5768
Africa,BFA,Burkina Faso,Nominal GDP,335.1520453,372.5481936,392.8639347,412.0317472,431.1372013,454.7301454,487.8735899,522.2959341,554.4812106,582.2451409,607.6512959,638.6505073,686.0671905,685.1226064,711.6777952,752.5022862,777.3266965,870.2202496,935.4095548,1000.78041,1055.806117,1153.046878,1251.540996,1250.204848,1336.837207,1398.019744,1460.450387,1660.770109,1984.665459,2171.154988,2406.226802,2749.969936,2984.001956,3065.597154,3227.642185,3765.482617,4444.014746,4476.523954,5019.876527,5156.982235,5297.877414,5973.806432,6124.180294,6486.326165,6711.953315,7244.396434,8189.619852,8857.101113,9611.354462,10461.53234,10900.53937,11883.21038,12593.7472,13844.26991,14852.48738,16645.09433,18231.62353,19494.10282,21020.33352,21781.67507,23905.23947,26018.05629,28215.09169,30372.25628,32278.97019,33880.24738,36258.60806,39238.56323,42880.22056,46134.69541,47591.84303,52097.50646,57823.92192
Africa,BFA,Burkina Faso,Employment,2420.142947,2447.791633,2475.754504,2504.035507,2532.638601,2561.566643,2590.823606,2620.412921,2650.339138,2680.605147,2711.215519,2702.998234,2696.777288,2692.534206,2690.25847,2689.940717,2691.577928,2695.169409,2700.72078,2708.24,2715.731508,2744.854403,2774.268103,2803.97551,2833.979559,2864.28321,2894.889456,2925.801318,2957.021848,2988.554128,3020.401271,3087.151507,3159.331675,3237.995426,3322.097558,3413.74139,3510.416766,3616.743639,3726.367182,3841.32526,3958.136925,4074.77968,4197.554215,4319.429718,4651.2,4719.286496,4767.525409,4814.285291,4867.648754,4894.06935,4934.913743,4962.285809,4975.534499,4960.2,4982.541701,5017.24425,5035.8,5224.076923,5454.997275,5550.795707,5627.746667,5545.965975,5510.620722,5594.151487,5947.9,6118.274367,6325.097225,6557.614533,6797,7021.806815,7178.790897,7439.562796,7694.223636
Africa,BFA,Burkina Faso,Average Hours Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361.421532,2367.740626,2373.729465,2372.305293,2362.782754,2355.521377,2348.070382,2338.404902,2327.120642,2317.166586,2335.238181,2351.714877,2369.364325,2385.684614,2388.168124,2326.993106,2374.23509,2375.278726
Africa,BFA,Burkina Faso,Total Hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11847.8286,11923.46824,12400.54532,12940.91891,13115.32437,13256.27758,13022.31845,12886.06251,13018.2654,13782.27514,14287.62791,14874.82524,15537.37793,16215.49832,16769.25521,16704.99693,17663.27104,18275.92572
Africa,BFA,Burkina Faso,Population,4376.162,4422.822,4469.979,4517.639,4565.808,4614.49,4663.691,4713.416,4763.672,4814.463,4865.796,4890.688,4919.632,4952.695,4989.961,5031.519,5077.473,5127.935,5183.033,5242.904,5303.777,5366.018,5433.886,5507.594,5587.373,5673.472,5764.606,5891.063,6025.544,6168.269,6318.189,6474.37,6637.227,6807.281,6985.039,7170.932,7371.099,7591.809,7833.491,8091.541,8361.039,8646.021865,8942.778985,9249.818621,9587.385507,9924.43253,10269.40123,10507.47866,10759.31899,11074.91392,11405.08398,11827.97131,12379.55124,12829.11823,13177.74593,13540.35805,13916.6782,14309.44739,14721.62513,15152.19466,15599.74406,16063.8303,16562.90504,17072.14855,17575.36922,18093.57612,18620.83224,19157.02083,19698.41104,20242.07528,20787.68227,21336.00632,21887.53037
Africa,BFA,Burkina Faso,Output per Employed Person,1252.616173,1285.529185,1317.53975,1349.874576,1383.705431,1418.967855,1455.598395,1491.221712,1530.430798,1567.434553,1595.581398,1664.359626,1770.494204,1750.766376,1792.813878,1861.771455,1869.649351,2031.377841,2090.0613,2125.674926,2124.276235,2184.570213,2248.826628,2107.15584,2045.267926,1936.841873,1897.515107,2010.091985,2220.562249,2219.44928,2232.17979,2280.149406,2276.992236,2196.396839,2175.469017,2394.133167,2693.492235,2569.883627,2701.731973,2590.889159,2489.918827,2638.014535,2566.821869,2580.728422,2428.160842,2529.920328,2780.173086,2927.087747,3106.564912,3316.36875,3351.015253,3552.911261,3697.697094,3998.514764,4158.836053,4487.817552,4750.870189,4767.917063,4830.91488,4888.162664,5228.53346,5657.025392,6060.698963,6316.055593,6197.452795,6261.108855,6417.217359,6573.623937,6768.992743,6925.694334,6904.987834,7002.76453,7123.08082
Africa,BFA,Burkina Faso,Output per Hour Worked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.900472868,2.006499419,2.008618562,2.036379927,2.068815957,2.219692639,2.409223094,2.591809039,2.714107502,2.674582325,2.681143579,2.728739535,2.774425135,2.837337636,2.900002836,2.967343485,2.949482366,2.998839985
Africa,BFA,Burkina Faso,Per Capita Income,692.7326264,711.470546,729.7360839,748.2080504,767.5368273,787.688504,808.6296205,829.0413243,851.4777344,872.7189577,889.0559837,919.8626309,970.5255512,951.8046951,966.567218,995.3365661,991.1046155,1067.663185,1089.067344,1098.024656,1087.708609,1117.463111,1148.137444,1072.775766,1037.38331,977.8251586,952.9005928,998.3138493,1089.735812,1075.333178,1067.090376,1087.235773,1083.852292,1044.752364,1034.657116,1139.733509,1282.750415,1224.294534,1285.205454,1229.981776,1178.733845,1243.268661,1204.812729,1205.134446,1177.99182,1203.032899,1290.683413,1341.12435,1405.448322,1465.522781,1449.96488,1490.582,1486.162067,1545.97008,1572.467262,1662.915908,1719.119444,1740.665787,1790.062392,1790.710385,1886.240033,1953.062859,2016.446584,2069.626544,2097.357331,2117.17029,2179.791063,2250.20854,2335.662688,2402.465509,2384.559431,2441.764671,2504.009172
Africa,BFA,Burkina Faso,GDP growth,0,3.8,3.66088632,3.624535316,3.677130045,3.719723183,3.753127606,3.617363344,3.801396431,3.587443946,2.958152958,3.994393833,6.132075472,-1.26984127,2.31511254,3.834066625,0.484261501,8.795180723,3.100775194,1.987110634,0.210637177,3.94114556,4.044489383,-5.296404276,-1.898409441,-4.288702929,-0.983606557,7.06401766,11.64948454,1.015697138,1.645338208,4.40647482,2.196382429,-1.137800253,1.619778346,13.08724832,15.68991098,-1.699262584,8.31702544,-1.144233665,-0.974718246,9.07,0.233,3.461,1.315,5.716,11.015,6.317,7.308,7.333,1.888,6.613,4.353,7.802,4.478,8.662,6.253,4.111,5.8,2.962,8.446,6.623,6.453,5.793,4.327,3.921,5.958,6.203,6.731,5.699,1.93,5.1,5.2
Africa,BFA,Burkina Faso,Employment growth,0,1.142440189,1.142371376,1.14231858,1.142279883,1.142209602,1.142151181,1.142081422,1.142042017,1.141967421,1.141920217,-0.303084912,-0.230149859,-0.157338977,-0.084520218,-0.01181124,0.060864192,0.133434029,0.205974865,0.278415285,0.276619061,1.072377559,1.071594161,1.070819635,1.070053869,1.069296752,1.068548175,1.067808031,1.067076215,1.066352621,1.065637147,2.209979075,2.338083103,2.489885827,2.597351771,2.758613529,2.831947836,3.028895998,3.031001201,3.084990615,3.040920954,2.946910571,3.013034929,2.903488486,7.68088158,1.463847957,1.022165374,0.980799865,1.108439976,0.542779423,0.834569142,0.55466149,0.266987643,-0.308198014,0.450419352,0.696482864,0.369839487,3.738768874,4.420309171,1.756159122,1.386305026,-1.453169378,-0.637314643,1.515814082,6.3235419,2.864445709,3.380411628,3.676106461,3.650496173,3.307441744,2.235665064,3.632532306,3.423061903
Africa,BFA,Burkina Faso,Total Hours growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638426191,4.001160273,4.357659875,1.347705399,1.074721475,-1.764893089,-1.046326253,1.025937034,5.868752208,3.666686107,4.109830825,4.454188035,4.364445509,3.414985341,-0.383191039,5.736451901,3.468523309
Africa,BFA,Burkina Faso,Population growth,0,1.066231095,1.066219712,1.066224248,1.066242787,1.066229679,1.066228337,1.066215579,1.066233067,1.066215306,1.066224831,0.511570974,0.591818574,0.672062463,0.752438824,0.83283216,0.913322597,0.993840834,1.074467598,1.155134455,1.161055018,1.17352219,1.264773991,1.356450982,1.448527252,1.540956725,1.606317965,2.193679846,2.28279684,2.3686658,2.430503598,2.471926687,2.515410766,2.562124212,2.611292233,2.661302249,2.791366589,2.994261778,3.183457329,3.294189015,3.330614033,3.408462332,3.43229666,3.433380572,3.649443304,3.515525924,3.475953921,2.318318484,2.396772257,2.933224024,2.981242674,3.707884377,4.663351959,3.631528974,2.717472041,2.75170067,2.779248141,2.822291188,2.880458855,2.924741838,2.953693586,2.974960621,3.106822772,3.074602565,2.947611844,2.948483743,2.91405145,2.879509245,2.826066835,2.759939565,2.695410349,2.637735385,2.584945118
Africa,BFA,Burkina Faso,Output per Employed Person growth,0,2.627541718,2.490069107,2.454182157,2.506222091,2.54840545,2.581491885,2.447331405,2.629326402,2.417865291,1.795726971,4.310543351,6.376901761,-1.114255451,2.401662649,3.846332164,0.423139769,8.650204378,2.888850024,1.703951288,-0.065799869,2.838330383,2.941375613,-6.299764793,-2.937035448,-5.301312914,-2.030458307,5.932858093,10.4706782,-0.050121016,0.573588687,2.149003224,-0.138463288,-3.539555197,-0.952825202,10.05135671,12.50386034,-4.589157766,5.130518172,-4.102657676,-3.89713054,5.947812707,-2.698721507,0.541780966,-5.911802993,4.19080503,9.89172484,5.284371031,6.131594974,6.753563623,1.044712014,6.024920596,4.075132257,8.135270757,4.009520989,7.9104224,5.861482436,0.358815832,1.321285907,1.185029867,6.963164278,8.195260392,7.135792091,4.213319823,-1.877798524,1.027132635,2.49330442,2.437295945,2.97201069,2.314991268,-0.298980853,1.416029948,1.718125594
Africa,BFA,Burkina Faso,Output per Hour Worked growth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.578956291,0.105613943,1.382112369,1.592827972,7.292900161,8.538590075,7.578623379,4.718652562,-1.456286369,0.245318822,1.775211006,1.674238245,2.267586896,2.20859158,2.322089076,-0.601922884,1.673433268
